ticker,societe_brvm,date_annonce,agence,note_lt,rang_lt,note_ancienne,variation_crans,note_ct,perspective,validite,action,marge_nette,marge_brute,ca_mds,annees_citees,score_risque_pays,score_risque_secteur,score_total,statut_extraction,url_pdf,date_collecte
BNBC,BERNABE CI,2025-08-22,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20250822_-_notation_financiere_-_bernabe_ci.pdf,2026-09-03
BNBC,BERNABE CI,2024-10-17,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20241017_-_notation_financiere_-_bernabe_ci.pdf,2026-09-03
BNBC,BERNABE CI,2024-02-13,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20240213_-_notation_financiere_-_bernabe_ci.pdf,2026-09-03
BNBC,BERNABE CI,2022-11-03,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20221103_-_notation_financiere_-_bernabe_ci.pdf,2026-09-03
BNBC,BERNABE CI,2022-01-17,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20220117_-_notation_financiere_-_bernabe_ci_2021.pdf,2026-09-03
BNBC,BERNABE CI,2020-07-15,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/fiche_de_notation_-_bernabe_cote_divoire_2020.pdf,2026-09-03
BNBC,BERNABE CI,2019-11-04,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20191104_-_fiche_de_notation_financiere_-_bernabe_ci_2019.pdf,2026-09-03
BNBC,BERNABE CI,2018-08-16,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/fiche_de_notation_-_bernabe_cote_divoire_2018.pdf,2026-09-03
BNBC,BERNABE CI,2017-09-12,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20170912-fiche_de_notation_-_notation_financiere_-_bernabe_ci_2017.pdf,2026-09-03
BNBC,BERNABE CI,2015-12-02,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20151202_-_nf_bloomfield_-_bernabe_ci_-_novembre_2015_version_anglaise.pdf,2026-09-03
BNBC,BERNABE CI,2015-12-01,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20151201_-_nf_bloomfield_-_bernabe_ci_-_novembre_2015.pdf,2026-09-03
BNBC,BERNABE CI,2013-05-02,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20130502_-_nf_bloomfield_-_bernabe_ci_-_aout_2012_version_anglaise.pdf,2026-09-03
BNBC,BERNABE CI,2013-04-18,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20130418_-_nf_bloomfield_-_bernabe_ci_-_aout_2012.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2025-12-30,GCR,AA+(WU),20,,,,stable,,rehausse,,,12.467,2020;2021;2022;2023;2024,4.5,3.25,,OK,https://www.brvm.org/sites/default/files/20251230_-_notation_financiere_-_servair_abidjan_ci.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2024-07-08,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20240708_-_notation_financiere_-_servair_abidjan_ci.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2023-07-26,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/gcr-communique_de_presse_-_servair_abidjan_-_juillet_2023.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2022-09-26,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20220926_-_notation_financiere_-_servair_abj_ci.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2021-07-30,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20210730_-_notation_financiere_-_servair_abidjan_ci.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2021-02-17,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20210217_-_notation_financiere_-_servair_abidjan_ci_2021.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2019-12-09,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20191209_-_notation_financiere_-_servair_abidjan_ci.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2019-02-13,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20190213_-_servair_-_communique_de_presse_-_notation_financiere.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2018-08-16,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/fiche_de_notation_financiere_-_servair_abidjan_ci_aout_2018.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2017-09-08,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20170809-fiche_de_notation_financiere-_servair_abidjan_ci_2017.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2016-05-25,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20160525_-_nf_wara_-_servair_abidjan_ci_-_mai_2016_version_anglaise.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2016-05-20,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20160520_-_nf_wara_-_servair_abidjan_ci_-_mai_2016.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2015-06-11,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20150611_-_nf_wara_-_servair_abidjan_ci_-_juin_2015_version_anglaise.pdf,2026-09-03
ABJC,SERVAIR ABIDJAN CI,2015-06-08,,,,,,,,,,,,,,,,,NON_EXTRAIT,https://www.brvm.org/sites/default/files/20150608_-_nf_wara_-_servair_abidjan_ci_-_juin_2015.pdf,2026-09-03
