ticker,date_bulletin,volume_echange,valeur_echangee
BICC,2025-08-05,2780.0,46041900.0
BOAB,2025-08-05,1494.0,6431565.0
BOABF,2025-08-05,346.0,1234750.0
BOAC,2025-08-05,2404.0,14403810.0
BOAM,2025-08-05,3351.0,11892595.0
BOAN,2025-08-05,2913.0,7286380.0
BOAS,2025-08-05,15421.0,68767965.0
CBIBF,2025-08-05,66.0,652310.0
ETIT,2025-08-05,1246774.0,19925756.0
ORGT,2025-08-05,262.0,415175.0
SAFC,2025-08-05,9080.0,8940550.0
SIBC,2025-08-05,9105.0,43820220.0
CABC,2025-08-05,2415.0,3028500.0
FTSC,2025-08-05,2715.0,13239640.0
SDSC,2025-08-05,9289.0,13061785.0
SIVC,2025-08-05,1738.0,925710.0
STAC,2025-08-05,947.0,551765.0
CIEC,2025-08-05,7403.0,16276385.0
SDCC,2025-08-05,1190.0,7089200.0
NTLC,2025-08-06,132.0,1599200.0
PALC,2025-08-06,1606.0,13738955.0
TTLC,2025-08-06,500.0,1298405.0
TTLS,2025-08-06,694.0,1726075.0
ECOC,2025-08-06,478.0,5383080.0
NSBC,2025-08-06,2854.0,27608015.0
SGBC,2025-08-06,541.0,13358200.0
ONTBF,2025-08-06,2380.0,5478100.0
ORAC,2025-08-06,314.0,4401320.0
SNTS,2025-08-06,4579.0,113476505.0
SCRC,2025-08-06,1220.0,1220000.0
SICC,2025-08-06,6.0,19680.0
SLBC,2025-08-06,94.0,1736355.0
SOGC,2025-08-06,784.0,5924690.0
SPHC,2025-08-06,1788.0,11979490.0
STBC,2025-08-06,835.0,16627090.0
ABJC,2025-08-06,2881.0,4926720.0
BNBC,2025-08-06,153.0,199810.0
CFAC,2025-08-06,590.0,378285.0
LNBB,2025-08-06,1917.0,8526790.0
NEIC,2025-08-06,195.0,116025.0
PRSC,2025-08-06,2.0,5150.0
UNXC,2025-08-06,1468.0,851940.0
SHEC,2025-08-06,2814.0,3001980.0
SMBC,2025-08-06,129.0,1186390.0
BICB,2025-08-06,1097.0,5762850.0
BICC,2025-08-06,158.0,2607985.0
BOAB,2025-08-06,862.0,3706540.0
BOABF,2025-08-06,333.0,1182970.0
BOAC,2025-08-06,4123.0,24725220.0
BOAM,2025-08-06,8476.0,29926110.0
BOAN,2025-08-06,1149.0,2902820.0
BOAS,2025-08-06,756.0,3397925.0
CBIBF,2025-08-06,38.0,375945.0
ETIT,2025-08-06,590441.0,9446056.0
ORGT,2025-08-06,2.0,3160.0
SAFC,2025-08-06,8712.0,9130660.0
SIBC,2025-08-06,1799.0,8628950.0
CABC,2025-08-06,305.0,394500.0
FTSC,2025-08-06,2567.0,12537360.0
SDSC,2025-08-06,854.0,1229820.0
SIVC,2025-08-06,222.0,120585.0
STAC,2025-08-06,647.0,367030.0
CIEC,2025-08-06,3297.0,7263630.0
SDCC,2025-08-06,504.0,3031680.0
NTLC,2025-08-08,2768.0,34047440.0
PALC,2025-08-08,1594.0,13732020.0
TTLC,2025-08-08,2338.0,6076105.0
TTLS,2025-08-08,1238.0,3089620.0
ECOC,2025-08-08,1902.0,21377455.0
NSBC,2025-08-08,18715.0,173847905.0
SGBC,2025-08-08,25478.0,638588610.0
ONTBF,2025-08-08,8932.0,20606695.0
ORAC,2025-08-08,12002.0,168055500.0
SNTS,2025-08-08,43684.0,1088637690.0
SCRC,2025-08-08,62237.0,62236700.0
SLBC,2025-08-08,59.0,1097345.0
SOGC,2025-08-08,1899.0,14613155.0
SPHC,2025-08-08,3780.0,23700385.0
STBC,2025-08-08,5272.0,105578125.0
ABJC,2025-08-08,849.0,1523510.0
BNBC,2025-08-08,3905.0,5442095.0
CFAC,2025-08-08,328.0,213040.0
LNBB,2025-08-08,2393.0,10488835.0
NEIC,2025-08-08,1715.0,1020425.0
PRSC,2025-08-08,128.0,343030.0
UNXC,2025-08-08,16840.0,9302270.0
SHEC,2025-08-08,11776.0,12788715.0
SMBC,2025-08-08,518.0,4766500.0
BICB,2025-08-08,6989.0,34646530.0
BICC,2025-08-08,1400.0,23133500.0
BOAB,2025-08-08,3379.0,14539180.0
BOABF,2025-08-08,2355.0,8352110.0
BOAC,2025-08-08,4327.0,25956830.0
BOAM,2025-08-08,9641.0,35521920.0
BOAN,2025-08-08,2534.0,6405125.0
BOAS,2025-08-08,4560.0,20755155.0
CBIBF,2025-08-08,5012.0,49085615.0
ETIT,2025-08-08,558374.0,8919328.0
ORGT,2025-08-08,50.0,80520.0
SAFC,2025-08-08,23082.0,26082660.0
SIBC,2025-08-08,8233.0,39425095.0
CABC,2025-08-08,252.0,326420.0
FTSC,2025-08-08,11785.0,57209300.0
SDSC,2025-08-08,49809.0,69738910.0
SIVC,2025-08-08,113.0,61020.0
STAC,2025-08-08,4605.0,2559570.0
CIEC,2025-08-08,23670.0,51134420.0
SDCC,2025-08-08,1772.0,10491065.0
NTLC,2025-08-11,1210.0,14891560.0
PALC,2025-08-11,1979.0,17349555.0
TTLC,2025-08-11,49595.0,123172665.0
TTLS,2025-08-11,1275.0,3173865.0
ECOC,2025-08-11,1854.0,20776435.0
NSBC,2025-08-11,1322.0,12517720.0
SGBC,2025-08-11,436.0,11016250.0
ONTBF,2025-08-11,5988.0,13726500.0
ORAC,2025-08-11,8971.0,125660995.0
SNTS,2025-08-11,23776.0,592085190.0
SCRC,2025-08-11,14697.0,14695690.0
SICC,2025-08-11,15.0,49200.0
SLBC,2025-08-11,1046.0,19010710.0
SOGC,2025-08-11,15338.0,115206580.0
SPHC,2025-08-11,630.0,4187030.0
STBC,2025-08-11,7081.0,139646150.0
ABJC,2025-08-11,2120.0,3752245.0
BNBC,2025-08-11,2258.0,3383775.0
CFAC,2025-08-11,584.0,369240.0
LNBB,2025-08-11,77.0,351130.0
NEIC,2025-08-11,58.0,34600.0
PRSC,2025-08-11,228.0,610770.0
UNXC,2025-08-11,3364.0,1876295.0
SHEC,2025-08-11,12963.0,14816130.0
SMBC,2025-08-11,166.0,1560475.0
BICB,2025-08-11,4028.0,20520100.0
BICC,2025-08-11,334.0,5517750.0
BOAB,2025-08-11,511.0,2211920.0
BOABF,2025-08-11,7488.0,26396975.0
BOAC,2025-08-11,6983.0,41999260.0
BOAM,2025-08-11,21231.0,74256795.0
BOAN,2025-08-11,5139.0,12722190.0
BOAS,2025-08-11,9226.0,42120820.0
CBIBF,2025-08-11,3596.0,35256665.0
ETIT,2025-08-11,1372889.0,21668850.0
ORGT,2025-08-11,509.0,831110.0
SAFC,2025-08-11,23883.0,28889205.0
SIBC,2025-08-11,8987.0,43077725.0
CABC,2025-08-11,421.0,543890.0
FTSC,2025-08-11,4503.0,21857390.0
SDSC,2025-08-11,6291.0,8631305.0
SIVC,2025-08-11,945.0,513935.0
STAC,2025-08-11,57.0,33215.0
CIEC,2025-08-11,4774.0,10287625.0
SDCC,2025-08-11,592.0,3525705.0
NTLC,2025-08-12,6458.0,80742355.0
PALC,2025-08-12,2506.0,22131170.0
TTLC,2025-08-12,1021.0,2544150.0
TTLS,2025-08-12,1333.0,3329260.0
ECOC,2025-08-12,1815.0,20369555.0
NSBC,2025-08-12,1443.0,13526705.0
SGBC,2025-08-12,2554.0,65120075.0
ONTBF,2025-08-12,941.0,2143945.0
ORAC,2025-08-12,1533.0,21622660.0
SNTS,2025-08-12,26863.0,667609050.0
SCRC,2025-08-12,5793.0,5791725.0
SICC,2025-08-12,10.0,32800.0
SLBC,2025-08-12,165.0,2965950.0
SOGC,2025-08-12,14299.0,104666505.0
SPHC,2025-08-12,4276.0,27602465.0
STBC,2025-08-12,182.0,3730620.0
ABJC,2025-08-12,671.0,1136610.0
BNBC,2025-08-12,3475.0,5230650.0
CFAC,2025-08-12,1763.0,1139395.0
LNBB,2025-08-12,1240.0,5387990.0
NEIC,2025-08-12,209.0,124055.0
PRSC,2025-08-12,459.0,1226940.0
UNXC,2025-08-12,3003.0,1744775.0
SHEC,2025-08-12,10343.0,11723980.0
SMBC,2025-08-12,898.0,8675510.0
BICB,2025-08-12,253.0,1324150.0
BICC,2025-08-12,2477.0,41121250.0
BOAB,2025-08-12,4285.0,18667875.0
BOABF,2025-08-12,2063.0,7306445.0
BOAC,2025-08-12,12711.0,77545900.0
BOAM,2025-08-12,8497.0,30090490.0
BOAN,2025-08-12,891.0,2277310.0
BOAS,2025-08-12,9323.0,43370490.0
CBIBF,2025-08-12,472.0,4594185.0
ETIT,2025-08-12,622385.0,9946112.0
ORGT,2025-08-12,162.0,270360.0
SAFC,2025-08-12,26499.0,33729380.0
SIBC,2025-08-12,4368.0,20894270.0
CABC,2025-08-12,211.0,273600.0
FTSC,2025-08-12,2806.0,13489240.0
SDSC,2025-08-12,12359.0,17322175.0
SIVC,2025-08-12,568.0,309775.0
STAC,2025-08-12,133.0,72045.0
CIEC,2025-08-12,5210.0,11198750.0
SDCC,2025-08-12,507.0,3028620.0
NTLC,2025-08-13,328.0,4015735.0
PALC,2025-08-13,2642.0,23716825.0
TTLC,2025-08-13,448.0,1142980.0
TTLS,2025-08-13,260.0,649015.0
ECOC,2025-08-13,188.0,2126390.0
NSBC,2025-08-13,3017.0,28074135.0
SGBC,2025-08-13,1077.0,27469385.0
ONTBF,2025-08-13,4380.0,10053865.0
ORAC,2025-08-13,618.0,8701215.0
SNTS,2025-08-13,1112.0,27715640.0
SCRC,2025-08-13,9011.0,9006480.0
SICC,2025-08-13,14.0,45920.0
SLBC,2025-08-13,104.0,1877000.0
SOGC,2025-08-13,3260.0,25100285.0
SPHC,2025-08-13,1581.0,10088800.0
STBC,2025-08-13,719.0,14911860.0
ABJC,2025-08-13,545.0,952390.0
BNBC,2025-08-13,109.0,163355.0
CFAC,2025-08-13,517.0,336750.0
LNBB,2025-08-13,318.0,1399390.0
NEIC,2025-08-13,336.0,185970.0
PRSC,2025-08-13,155.0,406100.0
UNXC,2025-08-13,1796.0,1039220.0
SHEC,2025-08-13,7999.0,9214600.0
SMBC,2025-08-13,210.0,2036480.0
BICB,2025-08-13,1621.0,8236330.0
BICC,2025-08-13,142.0,2343800.0
BOAB,2025-08-13,4842.0,21246470.0
BOABF,2025-08-13,2068.0,7348135.0
BOAC,2025-08-13,8977.0,55089455.0
BOAM,2025-08-13,2884.0,10461070.0
BOAN,2025-08-13,1710.0,4344525.0
BOAS,2025-08-13,2857.0,13283450.0
CBIBF,2025-08-13,382.0,3704120.0
ETIT,2025-08-13,177363.0,2906866.0
ORGT,2025-08-13,1639.0,2642005.0
SAFC,2025-08-13,16803.0,20018515.0
SIBC,2025-08-13,3867.0,18565820.0
CABC,2025-08-13,1699.0,2208500.0
FTSC,2025-08-13,3507.0,16818565.0
SDSC,2025-08-13,2980.0,4236150.0
SIVC,2025-08-13,15562.0,8406705.0
STAC,2025-08-13,11.0,5980.0
CIEC,2025-08-13,3430.0,7298550.0
SDCC,2025-08-13,422.0,2531000.0
NTLC,2025-08-14,1760.0,21341695.0
PALC,2025-08-14,2143.0,19270970.0
TTLC,2025-08-14,923.0,2320340.0
TTLS,2025-08-14,220.0,550000.0
ECOC,2025-08-14,1803.0,20741575.0
NSBC,2025-08-14,364.0,3413770.0
SGBC,2025-08-14,368.0,9067140.0
ONTBF,2025-08-14,15058.0,34617750.0
ORAC,2025-08-14,522.0,7404295.0
SNTS,2025-08-14,9189.0,229038520.0
SCRC,2025-08-14,7229.0,7235550.0
SICC,2025-08-14,10.0,32800.0
SLBC,2025-08-14,90.0,1589195.0
SOGC,2025-08-14,417.0,3218710.0
SPHC,2025-08-14,882.0,5824800.0
STBC,2025-08-14,1403.0,29040470.0
ABJC,2025-08-14,180.0,316500.0
BNBC,2025-08-14,5308.0,8480585.0
CFAC,2025-08-14,152.0,101575.0
LNBB,2025-08-14,1023.0,4565440.0
NEIC,2025-08-14,82.0,48790.0
PRSC,2025-08-14,576.0,1409720.0
UNXC,2025-08-14,2136.0,1238880.0
SHEC,2025-08-14,5306.0,6366270.0
SMBC,2025-08-14,267.0,2589030.0
BICB,2025-08-14,866.0,4464325.0
BICC,2025-08-14,630.0,10396200.0
BOAB,2025-08-14,640.0,2813225.0
BOABF,2025-08-14,2843.0,10126360.0
BOAC,2025-08-14,928.0,5716460.0
BOAM,2025-08-14,1351.0,4883665.0
BOAN,2025-08-14,1532.0,3920525.0
BOAS,2025-08-14,2971.0,13789090.0
CBIBF,2025-08-14,2467.0,24185310.0
ETIT,2025-08-14,401036.0,6799916.0
ORGT,2025-08-14,994.0,1650560.0
SAFC,2025-08-14,14879.0,15997480.0
SIBC,2025-08-14,7765.0,36446815.0
CABC,2025-08-14,3187.0,4159075.0
FTSC,2025-08-14,1362.0,6507085.0
SDSC,2025-08-14,1084.0,1551530.0
SIVC,2025-08-14,370.0,200600.0
STAC,2025-08-14,69.0,40000.0
CIEC,2025-08-14,5570.0,11997180.0
SDCC,2025-08-14,267.0,1578580.0
NTLC,2025-08-18,2485.0,30125360.0
PALC,2025-08-18,3407.0,30633095.0
TTLC,2025-08-18,2725.0,7005035.0
TTLS,2025-08-18,1017.0,2529555.0
ECOC,2025-08-18,499.0,5891025.0
NSBC,2025-08-18,1013.0,9608195.0
SGBC,2025-08-18,1203.0,30684275.0
ONTBF,2025-08-18,11603.0,27019950.0
ORAC,2025-08-18,771.0,11115800.0
SNTS,2025-08-18,5123.0,127687570.0
SCRC,2025-08-18,4395.0,4507465.0
SICC,2025-08-18,18.0,59380.0
SLBC,2025-08-18,25.0,451785.0
SOGC,2025-08-18,10317.0,77566435.0
SPHC,2025-08-18,8216.0,52507570.0
STBC,2025-08-18,2730.0,56712915.0
ABJC,2025-08-18,4514.0,7930835.0
BNBC,2025-08-18,359.0,582690.0
CFAC,2025-08-18,1270.0,848545.0
LNBB,2025-08-18,128.0,572185.0
NEIC,2025-08-18,501.0,293860.0
PRSC,2025-08-18,306.0,761865.0
UNXC,2025-08-18,11874.0,7361880.0
SHEC,2025-08-18,7469.0,8822780.0
SMBC,2025-08-18,952.0,9223415.0
BICB,2025-08-18,915.0,4751640.0
BICC,2025-08-18,3698.0,60052840.0
BOAB,2025-08-18,2955.0,13001865.0
BOABF,2025-08-18,549.0,1993775.0
BOAC,2025-08-18,4131.0,25754885.0
BOAM,2025-08-18,5451.0,19272350.0
BOAN,2025-08-18,1598.0,4006355.0
BOAS,2025-08-18,8884.0,41251200.0
CBIBF,2025-08-18,2769.0,27112220.0
ETIT,2025-08-18,217165.0,3553174.0
ORGT,2025-08-18,13.0,20985.0
SAFC,2025-08-18,13003.0,12949355.0
SIBC,2025-08-18,6343.0,30440000.0
CABC,2025-08-18,1289.0,1687440.0
FTSC,2025-08-18,10317.0,49139360.0
SDSC,2025-08-18,3824.0,5590180.0
SIVC,2025-08-18,3689.0,2019660.0
STAC,2025-08-18,934.0,551995.0
CIEC,2025-08-18,6954.0,14880820.0
SDCC,2025-08-18,558.0,3311785.0
NTLC,2025-08-19,4469.0,54550795.0
PALC,2025-08-19,943.0,8480635.0
TTLC,2025-08-19,26547.0,65030990.0
TTLS,2025-08-19,1101.0,2703260.0
ECOC,2025-08-19,1859.0,22011730.0
NSBC,2025-08-19,840.0,8015590.0
SGBC,2025-08-19,1947.0,50351175.0
ONTBF,2025-08-19,6778.0,16195120.0
ORAC,2025-08-19,1535.0,22340050.0
SNTS,2025-08-19,6779.0,168507435.0
SCRC,2025-08-19,3822.0,4074595.0
SICC,2025-08-19,34.0,112200.0
SLBC,2025-08-19,177.0,3262990.0
SOGC,2025-08-19,6805.0,51011455.0
SPHC,2025-08-19,455.0,3000410.0
STBC,2025-08-19,3524.0,74938025.0
ABJC,2025-08-19,155.0,270925.0
BNBC,2025-08-19,6728.0,11259945.0
CFAC,2025-08-19,2213.0,1467835.0
LNBB,2025-08-19,1194.0,5335075.0
NEIC,2025-08-19,626.0,374760.0
PRSC,2025-08-19,348.0,854745.0
UNXC,2025-08-19,4746.0,3154830.0
SHEC,2025-08-19,5684.0,6677565.0
SMBC,2025-08-19,276.0,2676460.0
BICB,2025-08-19,806.0,4169995.0
BICC,2025-08-19,2058.0,33439420.0
BOAB,2025-08-19,442.0,1961080.0
BOABF,2025-08-19,6724.0,24372850.0
BOAC,2025-08-19,3213.0,20171980.0
BOAM,2025-08-19,3256.0,11335490.0
BOAN,2025-08-19,470.0,1207560.0
BOAS,2025-08-19,9867.0,46049910.0
CBIBF,2025-08-19,993.0,9662275.0
ETIT,2025-08-19,425720.0,7236208.0
ORGT,2025-08-19,2416.0,4072920.0
SAFC,2025-08-19,32333.0,30785920.0
SIBC,2025-08-19,9351.0,45007220.0
CABC,2025-08-19,90.0,118975.0
FTSC,2025-08-19,4780.0,22852085.0
SDSC,2025-08-19,1853.0,2777785.0
SIVC,2025-08-19,3146.0,1729420.0
STAC,2025-08-19,122.0,73020.0
CIEC,2025-08-19,3714.0,7983590.0
SDCC,2025-08-19,437.0,2615560.0
NTLC,2025-08-20,1646.0,20034910.0
PALC,2025-08-20,6767.0,60938845.0
TTLC,2025-08-20,10924.0,26490285.0
TTLS,2025-08-20,1650.0,4048205.0
ECOC,2025-08-20,587.0,7005965.0
NSBC,2025-08-20,2771.0,26584365.0
SGBC,2025-08-20,400.0,10309365.0
ONTBF,2025-08-20,30565.0,70521100.0
ORAC,2025-08-20,5720.0,82826075.0
SNTS,2025-08-20,1894.0,47015895.0
SCRC,2025-08-20,4467.0,5282535.0
SICC,2025-08-20,48.0,158160.0
SLBC,2025-08-20,78.0,1379420.0
SOGC,2025-08-20,5542.0,41583355.0
SPHC,2025-08-20,3456.0,22921620.0
STBC,2025-08-20,1075.0,23104210.0
ABJC,2025-08-20,985.0,1727855.0
BNBC,2025-08-20,9468.0,18048430.0
CFAC,2025-08-20,5736.0,3861910.0
LNBB,2025-08-20,3096.0,13931975.0
NEIC,2025-08-20,164.0,97775.0
PRSC,2025-08-20,337.0,892805.0
UNXC,2025-08-20,27241.0,19238455.0
SHEC,2025-08-20,1255.0,1460420.0
SMBC,2025-08-20,460.0,4457600.0
BICB,2025-08-20,918.0,4769325.0
BICC,2025-08-20,603.0,9744475.0
BOAB,2025-08-20,3522.0,15662420.0
BOABF,2025-08-20,3527.0,12812900.0
BOAC,2025-08-20,3008.0,19138390.0
BOAM,2025-08-20,2791.0,9743450.0
BOAN,2025-08-20,3750.0,9725525.0
BOAS,2025-08-20,4169.0,19613400.0
CBIBF,2025-08-20,269.0,2635085.0
ETIT,2025-08-20,392053.0,6662613.0
ORGT,2025-08-20,32018.0,54469480.0
SAFC,2025-08-20,5940.0,6771600.0
SIBC,2025-08-20,5458.0,26284300.0
CABC,2025-08-20,559.0,728965.0
FTSC,2025-08-20,5518.0,26085560.0
SDSC,2025-08-20,1746.0,2625330.0
SIVC,2025-08-20,1767.0,978370.0
STAC,2025-08-20,221.0,131345.0
CIEC,2025-08-20,8081.0,17292405.0
SDCC,2025-08-20,345.0,2069625.0
NTLC,2025-08-21,683.0,8351575.0
PALC,2025-08-21,4235.0,38805900.0
TTLC,2025-08-21,48344.0,118210770.0
TTLS,2025-08-21,997.0,2450025.0
ECOC,2025-08-21,421.0,5019000.0
NSBC,2025-08-21,3107.0,29572990.0
SGBC,2025-08-21,237.0,6109060.0
ONTBF,2025-08-21,910.0,2192305.0
ORAC,2025-08-21,1851.0,27512500.0
SNTS,2025-08-21,3883.0,96183330.0
SCRC,2025-08-21,15349.0,18671925.0
SICC,2025-08-21,25.0,82500.0
SLBC,2025-08-21,9036.0,162666000.0
SOGC,2025-08-21,7265.0,54401850.0
SPHC,2025-08-21,8907.0,59207245.0
STBC,2025-08-21,1997.0,42939930.0
ABJC,2025-08-21,7550.0,13523960.0
BNBC,2025-08-21,6555.0,12786065.0
CFAC,2025-08-21,9120.0,6033250.0
LNBB,2025-08-21,168.0,743415.0
NEIC,2025-08-21,1299.0,771835.0
PRSC,2025-08-21,167.0,437300.0
UNXC,2025-08-21,55731.0,41068235.0
SHEC,2025-08-21,4011.0,4626695.0
SMBC,2025-08-21,456.0,4430320.0
BICB,2025-08-21,892.0,4631255.0
BICC,2025-08-21,165.0,2679680.0
BOAB,2025-08-21,2510.0,11284825.0
BOABF,2025-08-21,3109.0,11427935.0
BOAC,2025-08-21,1822.0,11687675.0
BOAM,2025-08-21,2591.0,9055740.0
BOAN,2025-08-21,1787.0,4641045.0
BOAS,2025-08-21,7417.0,34950755.0
CBIBF,2025-08-21,369.0,3603695.0
ETIT,2025-08-21,2463521.0,41879010.0
ORGT,2025-08-21,535.0,953115.0
SAFC,2025-08-21,10096.0,12349125.0
SIBC,2025-08-21,6142.0,29633390.0
CABC,2025-08-21,360.0,460110.0
FTSC,2025-08-21,8716.0,41761995.0
SDSC,2025-08-21,1673.0,2543480.0
SIVC,2025-08-21,6652.0,3747380.0
STAC,2025-08-21,3809.0,2254680.0
CIEC,2025-08-21,5604.0,12041905.0
SDCC,2025-08-21,327.0,1960400.0
NTLC,2025-08-22,647.0,7941290.0
PALC,2025-08-22,2013.0,18519220.0
TTLC,2025-08-22,24720.0,63776045.0
TTLS,2025-08-22,4767.0,11787670.0
ECOC,2025-08-22,1077.0,12795755.0
NSBC,2025-08-22,411.0,3983490.0
SGBC,2025-08-22,453.0,11765740.0
ONTBF,2025-08-22,1417.0,3363335.0
ORAC,2025-08-22,1453.0,21186650.0
SNTS,2025-08-22,11210.0,277083360.0
SCRC,2025-08-22,7817.0,9522630.0
SICC,2025-08-22,4797.0,15830100.0
SLBC,2025-08-22,118.0,2203710.0
SOGC,2025-08-22,3509.0,26304280.0
SPHC,2025-08-22,3848.0,25528445.0
STBC,2025-08-22,1231.0,26449675.0
ABJC,2025-08-22,1887.0,3416285.0
BNBC,2025-08-22,10912.0,20921675.0
CFAC,2025-08-22,13482.0,8855975.0
LNBB,2025-08-22,68.0,303320.0
NEIC,2025-08-22,5886.0,3491200.0
PRSC,2025-08-22,52.0,136970.0
UNXC,2025-08-22,7826.0,5540055.0
SHEC,2025-08-22,1394.0,1631365.0
SMBC,2025-08-22,169.0,1671610.0
BICB,2025-08-22,339.0,1760925.0
BICC,2025-08-22,178.0,2883045.0
BOAB,2025-08-22,2796.0,12600375.0
BOABF,2025-08-22,2984.0,11037385.0
BOAC,2025-08-22,7155.0,45989645.0
BOAM,2025-08-22,4141.0,14486060.0
BOAN,2025-08-22,1290.0,3347915.0
BOAS,2025-08-22,4817.0,22671690.0
CBIBF,2025-08-22,611.0,5956700.0
ETIT,2025-08-22,956072.0,16211575.0
ORGT,2025-08-22,1393.0,2476725.0
SAFC,2025-08-22,26691.0,33060035.0
SIBC,2025-08-22,4724.0,22938635.0
CABC,2025-08-22,1231.0,1560080.0
FTSC,2025-08-22,2899.0,14044615.0
SDSC,2025-08-22,5697.0,8710340.0
SIVC,2025-08-22,2556.0,1517915.0
STAC,2025-08-22,4250.0,2556205.0
CIEC,2025-08-22,4183.0,8979725.0
SDCC,2025-08-22,1594.0,9622790.0
NTLC,2025-08-25,15137.0,188851505.0
PALC,2025-08-25,3553.0,32430190.0
TTLC,2025-08-25,69828.0,175565975.0
TTLS,2025-08-25,5234.0,13011700.0
ECOC,2025-08-25,959.0,11368975.0
NSBC,2025-08-25,1751.0,16710445.0
SGBC,2025-08-25,1355.0,34649210.0
ONTBF,2025-08-25,850.0,2001895.0
ORAC,2025-08-25,481.0,7140255.0
SNTS,2025-08-25,26010.0,648373470.0
SCRC,2025-08-25,11152.0,13552305.0
SICC,2025-08-25,10.0,34230.0
SLBC,2025-08-25,408.0,7473935.0
SOGC,2025-08-25,2898.0,21705830.0
SPHC,2025-08-25,1937.0,12965200.0
STBC,2025-08-25,3095.0,66498825.0
ABJC,2025-08-25,803.0,1469530.0
BNBC,2025-08-25,434.0,810595.0
CFAC,2025-08-25,34277.0,22702450.0
LNBB,2025-08-25,1396.0,6187680.0
NEIC,2025-08-25,897.0,526630.0
PRSC,2025-08-25,426.0,1084770.0
UNXC,2025-08-25,41033.0,30040950.0
SHEC,2025-08-25,5363.0,6231850.0
SMBC,2025-08-25,622.0,6084195.0
BICB,2025-08-25,1071.0,5563940.0
BICC,2025-08-25,1696.0,27229530.0
BOAB,2025-08-25,2696.0,12146435.0
BOABF,2025-08-25,486.0,1820015.0
BOAC,2025-08-25,8380.0,53730440.0
BOAM,2025-08-25,6278.0,22157630.0
BOAN,2025-08-25,5549.0,14366640.0
BOAS,2025-08-25,9189.0,43270725.0
CBIBF,2025-08-25,200.0,1947160.0
ETIT,2025-08-25,340701.0,5705527.0
ORGT,2025-08-25,2030.0,3613115.0
SAFC,2025-08-25,11888.0,14882360.0
SIBC,2025-08-25,8419.0,40773500.0
CABC,2025-08-25,1041.0,1356460.0
FTSC,2025-08-25,7632.0,37595355.0
SDSC,2025-08-25,6290.0,9558360.0
SIVC,2025-08-25,1670.0,986540.0
STAC,2025-08-25,2478.0,1607065.0
CIEC,2025-08-25,10109.0,21442115.0
SDCC,2025-08-25,750.0,4503675.0
NTLC,2025-08-26,2296.0,28662840.0
PALC,2025-08-26,3360.0,30558870.0
TTLC,2025-08-26,6915.0,17667905.0
TTLS,2025-08-26,6043.0,14975390.0
ECOC,2025-08-26,592.0,7033580.0
NSBC,2025-08-26,8299.0,80727000.0
SGBC,2025-08-26,819.0,21076380.0
ONTBF,2025-08-26,2745.0,6464905.0
ORAC,2025-08-26,1046.0,15376455.0
SNTS,2025-08-26,7389.0,184505060.0
SCRC,2025-08-26,7355.0,8963505.0
SICC,2025-08-26,9.0,33075.0
SLBC,2025-08-26,55.0,1031025.0
SOGC,2025-08-26,13018.0,97558480.0
SPHC,2025-08-26,528.0,3558695.0
STBC,2025-08-26,3478.0,74688655.0
ABJC,2025-08-26,1070.0,1935330.0
BNBC,2025-08-26,2447.0,4428195.0
CFAC,2025-08-26,1727.0,1158570.0
LNBB,2025-08-26,188.0,840480.0
NEIC,2025-08-26,998.0,618925.0
PRSC,2025-08-26,55.0,145270.0
UNXC,2025-08-26,22785.0,16594995.0
SHEC,2025-08-26,8046.0,9246540.0
SMBC,2025-08-26,345.0,3396075.0
BICB,2025-08-26,1329.0,6850160.0
BICC,2025-08-26,15582.0,242007750.0
BOAB,2025-08-26,2506.0,11367460.0
BOABF,2025-08-26,9739.0,36612690.0
BOAC,2025-08-26,6238.0,39960955.0
BOAM,2025-08-26,7253.0,25800210.0
BOAN,2025-08-26,5626.0,14602050.0
BOAS,2025-08-26,4121.0,19381810.0
CBIBF,2025-08-26,1842.0,17928490.0
ETIT,2025-08-26,765264.0,12941042.0
ORGT,2025-08-26,757.0,1316165.0
SAFC,2025-08-26,9879.0,12776650.0
SIBC,2025-08-26,3967.0,19488595.0
CABC,2025-08-26,322.0,418105.0
FTSC,2025-08-26,6877.0,33535505.0
SDSC,2025-08-26,4366.0,6582215.0
SIVC,2025-08-26,949.0,553825.0
STAC,2025-08-26,1009.0,689145.0
CIEC,2025-08-26,3343.0,7242460.0
SDCC,2025-08-26,983.0,5944025.0
NTLC,2025-08-27,716.0,8945280.0
PALC,2025-08-27,5420.0,48762205.0
TTLC,2025-08-27,27591.0,67391745.0
TTLS,2025-08-27,660.0,1666675.0
ECOC,2025-08-27,876.0,10473045.0
NSBC,2025-08-27,1154.0,11369415.0
SGBC,2025-08-27,1982.0,50664855.0
ONTBF,2025-08-27,9403.0,21750970.0
ORAC,2025-08-27,1045.0,15445445.0
SNTS,2025-08-27,4068.0,101715585.0
SCRC,2025-08-27,6928.0,8474235.0
SICC,2025-08-27,426.0,1665070.0
SLBC,2025-08-27,8.0,149960.0
SOGC,2025-08-27,852.0,6396990.0
SPHC,2025-08-27,2471.0,16758060.0
STBC,2025-08-27,3524.0,68775865.0
ABJC,2025-08-27,383.0,691920.0
BNBC,2025-08-27,1429.0,2586280.0
CFAC,2025-08-27,8390.0,5708405.0
LNBB,2025-08-27,239.0,1058180.0
