sha256,ticker,exercice,resultat_net,resultat_net_n1,total_actif,total_passif,capitaux_propres,source_type,statut_donnee,strategie,unite,note,source_url,date_extraction_utc
c7cf0f30ea515f766c064848bd41da0f2ce80652ab925970ef164be17e7905f0,SIVC,2020,-2462719856.0,-26523307.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20210428_-_etats_financiers_-_exercice_2020_-_air_liquide_ci_1.pdf,2026-07-25T11:20:57.097017+00:00
670da39f89166fb9db162654e50437e8902acd9b7129fc0267a0a09d802e3a07,BOAB,,20.0,19143162703.0,,906823805860.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240403_-_etats_financiers_-_exercice_2023_-_boa_benin.pdf,2026-07-25T11:21:03.782873+00:00
cd9d6e6ee7b7fbd9f1b73ea959a105e5341e91e415d848bc5bfe52ba4e49b1c5,BOABF,,20.0,26075.0,,136741.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250402_-_etats_financiers_-_exercice_2024_-_boa_ci.pdf,2026-07-25T11:21:42.616983+00:00
1ba814aa3947cb1dd28a70805e337f4a635d15e3c4c783d00a9817332612ac5d,BOABF,,20.0,20069.0,,95439.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240314_-_etats_financiers_-_exercice_2023_-_boa_ci.pdf,2026-07-25T11:21:43.300642+00:00
019acc5d7debbfad6316b6fcf37862ab8c089095a21d4fe682fe1fe1f8e8f1db,BOABF,,20.0,9043.0,,32808.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20221027_-_etats_financiers_-_1er_semestre_2022_-_boa_ci.pdf,2026-07-25T11:21:44.788752+00:00
24a07bf1b1476bea597cf172533102cec574fdec99a8ffa27723205cb8e4a771,BICC,,26226.0,36520.0,,1126270.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260417_-_etats_financiers_-_exercice_2025_-_bici_ci.pdf,2026-07-25T11:22:02.786214+00:00
bff9b89dc7197aa352166eb31ec87a6909d5d3d44186d9379bbd4e45ee6acb66,BICC,,12391.0,16694.0,920563.0,920563.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240502_-_etats_financiers_-_exercice_2023_-_bici_ci.pdf,2026-07-25T11:22:07.271047+00:00
7b6328fe5e9d256121a7d7adea19f3d447ca598753df0dc2bde76e5c3c693f4f,ECOC,,,,273225.0,273225.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20231106_-_rapport_des_commissaires_aux_comptes_-_etats_financiers_consolides_exercice_2022_-_agl_cote_divoire.pdf,2026-07-25T11:22:38.790921+00:00
567587d32dd6fc2b19d04fb0315022845f881215f89172d2566edc8e3941966c,CIEC,2025,13127.0,10101.0,2019136.0,2019136.0,40037.0,NATIF,VALIDE,pdfplumber,millions,bilan equilibre,https://www.brvm.org/sites/default/files/20260520_-_etats_financiers_syscohada_et_ifrs_-_exercice_2025_-_cie_ci.pdf,2026-07-25T11:23:09.773112+00:00
3f65befea7c97079be468425b5898ebb5cca215b53c312a38363243cc5f5f652,CIEC,2024,10101.0,10633.0,1975051.0,1975051.0,40227.0,NATIF,VALIDE,pdfplumber,millions,bilan equilibre,https://www.brvm.org/sites/default/files/20250430_-_etats_financiers_-_norme_syscohada_-_exercice_2024_-_cie_ci.pdf,2026-07-25T11:23:11.085929+00:00
794d76ecc4ce4a409798a0c11fc2dda1f3520837400a08e96363467ccc9bb961,CIEC,2023,10633.0,9819.0,1816387.0,1816387.0,38422.0,NATIF,VALIDE,pdfplumber,millions,bilan equilibre,https://www.brvm.org/sites/default/files/20240502_-_etats_financiers_syscohada_-_exercice_2023_-_cie_ci.pdf,2026-07-25T11:23:12.932781+00:00
87d3cbdb8e972f269aaeb28f691d5c6b5676c583c7b2030b8305160e0ee0336a,CIEC,,10271.0,,558201.0,558201.0,37520.0,NATIF,VALIDE,pdfplumber,millions,bilan equilibre,https://www.brvm.org/sites/default/files/20230427_-_etats_financiers_ifrs_exercice_2022_-_cie_ci.pdf,2026-07-25T11:23:14.244904+00:00
15bd166c920c1ab6a0d3466bafc6cf1711d60ee75e9b377cfbf1e585228878c2,CIEC,2022,9819.0,9757.0,1679593.0,1679593.0,,NATIF,VALIDE,pdfplumber,millions,bilan equilibre,https://www.brvm.org/sites/default/files/20230427_-_etats_financiers_syscohada_exercice_2022_-_cie_ci.pdf,2026-07-25T11:23:15.042405+00:00
d09512bcf0b0c09563c862a89af849c5f45c19ebb64cced1044e888a4bbb8f23,CIEC,2022,,,1136817.0,1136817.0,,NATIF,VALIDE,pdfplumber,millions,bilan equilibre,https://www.brvm.org/sites/default/files/20230427_-_etats_financiers_par_secteur_syscohada_exercice_2022_-_cie_ci.pdf,2026-07-25T11:23:15.663605+00:00
b0bc8eb5a52c274fe1e6a312c8be14151ce8a32e0c566d75ab62c8756e2e6e32,CIEC,,,,1254783.0,1254783.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220429_-_etats_financiers_ifrs_exercice_2021_-_cie.pdf,2026-07-25T11:23:17.646638+00:00
ec4d03eec17bf74f72c27eba1a47366a670ed5e9d14b26e811e57156b6e60024,CIEC,,,,1237732.0,1237732.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220429_-_etats_financiers_syscohada_exercice_2021_-_cie.pdf,2026-07-25T11:23:19.546997+00:00
9bf2b9cd5529eeff18a04b9f74cc93471146f6c14e63fea615bb75e3c96a9865,SEMC,2020,736547004.0,690339770.0,18107897642.0,18107897642.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20210907_-_etats_financiers_-_exercice_2020_-_crown_siem_ci.pdf,2026-07-25T11:23:24.814262+00:00
1d0e7d14a9eb06b6146c399d75a4767b1afa719ff9091c58f175002d641291b2,SEMC,2019,690339770.0,-74527864.0,20201693883.0,20201693883.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20201211_-_etats_financiers_-_exercice_2019_-_crown_siem_ci.pdf,2026-07-25T11:23:25.354581+00:00
717d5f0398d73c307508f9932c72e87af1fd9e1c2159d7cf9aa58edec152f269,SEMC,2019,690339770.0,-74527864.0,20201693883.0,20201693883.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/etats_financiers_crown_siem_2019.pdf,2026-07-25T11:23:25.971872+00:00
b7c7a1f1533ef523686b2bed043b64157f0fc96ba4207ca5999165ab3e2b5fd2,SEMC,2018,2136176.0,1427961.0,20186276.0,,,NATIF,PROBABLE,pdfplumber,milliers,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20190605_-_etats_financiers_exercice_2018_-_crown_siem_ci.pdf,2026-07-25T11:23:26.571207+00:00
0a0d3314f6bea6a92fe1565ac942e109c632d2047de3de7f36509712f0b77d48,ECOC,2025,57477.0,63482.0,,2054491.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260414_-_rapport_dactivites_et_etats_financiers_-_exercice_2025_-_ecobank_ci.pdf,2026-07-25T11:23:28.542158+00:00
ebc521320c7bcc57131517e56611ff4a9d4985e0b85e51f2da5809d4c9a8bb3d,ETIT,2024,3.331752022862878e+23,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250328_-_etats_financiers_certifies_par_les_commissaires_aux_comptes_-_exercice_2024_-_eti_tg.pdf,2026-07-25T11:23:38.329498+00:00
374830d87a9d0f7e5bc8620195f8371069dfaf1f24cf148f4862b4519b36cc20,ETIT,2023,287824286430.0,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240502_-_etats_financiers_-_exercice_2023_-_eti_tg.pdf,2026-07-25T11:23:43.145250+00:00
33180c064d291cfe00bd6b320f2587a20a86f1b231d73d758e9e1711ef3a515f,ETIT,2021,16553336.0,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220330_-_etats_financiers_audites_exercice_2021_-_etit.pdf,2026-07-25T11:23:44.938549+00:00
957e2341220b253d6643490821eec80bdae4bd3b4aa3ec62ef2ed58695e0c852,ETIT,2021,16553336.0,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220128_-_etats_financiers_exercice_2021_-_eti_tg.pdf,2026-07-25T11:23:46.568307+00:00
abfeadecfe031e1a1a6a5f162b95eda98659a5d4822ed5a45d57cc7064914262,FTSC,2025,465981.0,18595275.0,61061747.0,61061747.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260610_-_etats_financiers_-_exercice_2025_-_filtisac_ci.pdf,2026-07-25T11:23:47.309715+00:00
ac9b3cf054e48e2f73b01fb1b9d004ba1f686aa7681e0c697dc7c7aca94d4191,FTSC,2024,3075971.0,,61061747.0,61061747.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250523_-_etats_financiers_-_exercice_2024_-_filtisac_ci.pdf,2026-07-25T11:23:48.245405+00:00
f3828776782e8965af2d5194c53d2278b2a6e273d501cda686218e963bab2867,FTSC,2022,153483.0,-1276336.0,53741474.0,53741474.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230511_-_etats_financiers_exercice_2022_-_filtisac_ci.pdf,2026-07-25T11:23:49.335702+00:00
ebd94bc63fc28498f51263e274e62da7ecb797908e14ec17503c0f199fccb656,NTLC,,3.0,13.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250502_-_etats_financiers_-_exercice_2024_-_nestle_ci.pdf,2026-07-25T11:23:59.115835+00:00
ab15f15d6c3d062ca7faa8c137f2b90b614f4d02ecdf6eaf11a5c38f25c55852,NTLC,,121233860.0,16556698463.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240521_-_etats_financiers_-_exercice_2023_-_nestle_ci.pdf,2026-07-25T11:24:00.205381+00:00
b0b5e58e79ec6cbd581b6029e8b1ca5d7eb1f461e9554474831c11cd19ef37b6,NTLC,,0.0,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20230424_-_etats_financiers_exercice_2022_-_nestle_ci.pdf,2026-07-25T11:24:02.223808+00:00
d2a84ff6e4b5707188dbb15b3af004df1072f16583c62187184aad7415ea9f04,NSBC,2025,38112.0,40712.0,,3073062.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260513_-_etats_financiers_et_communique_-_exercice_2025_-_nsia_banque_ci.pdf,2026-07-25T11:24:03.364873+00:00
b52b131a9707a265554a2173382abba4f7c8d51ed8f2df314cb23479a33010f8,NSBC,2024,34813.0,38112.0,,2514388.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250325_-_etats_financiers_certifies_par_les_commissaires_aux_comptes_-_exercice_2024_-_nsia_banque_ci.pdf,2026-07-25T11:24:04.832757+00:00
933b9c4adb86f234e81fe28398ca2dae9e22104cad17868babf08f551562289b,NSBC,2023,32382.0,34813.0,,2037064.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240328_-_etats_financiers_-_exercice_2023_-_nsia_banque_ci.pdf,2026-07-25T11:24:06.114566+00:00
9e0cb93b9f9fac279349770cf95d578fe8d105b624fd808ea25c17f361457188,NSBC,2022,23713.0,32382.0,,1885056.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20230331_-_etats_financiers_exercice_2022_-_nsia_banque_ci.pdf,2026-07-25T11:24:07.832052+00:00
b7d3a1117eb945d3a446112fe917456a29aa535c0a1a5fe67e58620e5902d179,NSBC,2021,7201.0,23713.0,,1644547.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220512_-_etats_financiers_-_exercice_2021_-_nsia_banque_ci_annule_et_remplace_le_precedent.pdf,2026-07-25T11:24:09.525874+00:00
14c973172307e8e20ecadde4d566f5a871bd957f43349c8c1137f6bd2b593858,NSBC,2021,7201.0,20998.0,,1644547.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220401_-_etats_financiers_exercice_2021_-_nsia_banque_ci.pdf,2026-07-25T11:24:11.277955+00:00
29b2f803402875999a4b3d12a6cc0044976914c28aec5e184018e5844f5e703c,ORAC,2025,167.8,158.2,,245.0,713.8,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260608_-_etats_financiers_approuves_-_exercice_2025_-_orange_ci.pdf,2026-07-25T11:24:50.806720+00:00
18fcace22a971a48186ea783a4ec5c5d42e4c96b73cf00493062bca6e005a377,ORAC,,167.8,158.2,,245.0,713.8,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260217_-_etats_financiers_-_exercice_2025_-_orange_ci.pdf,2026-07-25T11:24:52.773960+00:00
5067b47de6362133c6cc480c8bc098305385b8f509c930d1a3a332861041c204,ORAC,,158.2,154.9,,234.4,724.0,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250221_-_etats_financiers_-_exercice_2024_-_orange_ci.pdf,2026-07-25T11:24:54.343172+00:00
357373b0d11bbbc109617875938f8932c9a4c627030995812e63ac0b42c6c149,PALC,,20406297.0,-345108.0,-55737873.0,-18179127.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260323_-_etats_financiers_-_exercice_2025_-_palm_ci.pdf,2026-07-25T11:24:55.116454+00:00
25444c511c38250c43aa08864b9d5ac036e55cfc8371dcc970af00fc0c54a044,PALC,,20406297.0,327859.0,-82786551.0,-14752595.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250417_-_etats_financiers_provisoires_valides_par_le_ca_-_exercice_2024_-_palm_ci.pdf,2026-07-25T11:24:55.852626+00:00
0dfdebe7956cb79e4f76fdd17cc480cd35e7c957eb393845a342cb1592bc323a,SAFC,,701.0,-165.0,74195.0,74195.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260609_-_etats_financiers_-_exercice_2025_-_safca_ci_annule_et_remplace_le_precedent.pdf,2026-07-25T11:24:57.355273+00:00
241fbc6904612f6c9950037d0ace3fc5ac30ce150dfa8cecc980ba9ffd31ab07,SAFC,,701.0,-165.0,74195.0,74195.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260602_-_etats_financiers_-_exercice_2025_-_safca_ci.pdf,2026-07-25T11:24:58.023348+00:00
69511eec065dfb6b03c4a31ae7c9011afb5eafa70446991e9b7062b4d2120194,SAFC,,-603.0,-1640.0,66533.0,66533.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220425_-_etats_financiers_exercice_2021_-_safca_ci.pdf,2026-07-25T11:25:02.357893+00:00
4b5b335b1a153061854e16be615b3e43832a7354eb19aeca4493d83f9197c6c0,SPHC,2025,14593620855.0,14593620855.0,222208164550.0,222208164550.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260318_-_etats_financiers_syscohada_-_exercice_2025_-_saph_ci.pdf,2026-07-25T11:25:03.131529+00:00
dcdee1d9ad70c49d35933a165f8148708e7342a190499d36d7c9db4980034992,SPHC,,14593620855.0,14593620855.0,195801292931.0,195801292931.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250319_-_etats_financiers_certifies_par_les_cacs_-_exercice_2024_-_saph_ci.pdf,2026-07-25T11:25:04.005267+00:00
b1ae9286e288516b4f18e52809d04f06c18908579cc14da6fd5537b27b118433,SPHC,,14593620855.0,14593620855.0,183889630318.0,183889630318.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240718_-_etats_financiers_certifies_et_approuves_par_les_cac_-_exercice_2023_-_syscohada_-_saph_ci.pdf,2026-07-25T11:25:04.840987+00:00
83377f564fb2bb5f31998bda3be15021bc588b0ac710fa67cc82d073a0b892b0,SPHC,,14593620855.0,14593620855.0,183889630318.0,183889630318.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240411_-_etats_financiers_-_exercice_2023_-_syscohada_-_saph_ci.pdf,2026-07-25T11:25:18.231716+00:00
f93b017bb7e6f7d35a64073fdf07a36ca90b0cd8c64ac473247e31c3784e219d,SPHC,,14593620855.0,14593620855.0,168289440330.0,168289440330.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230802_-_etats_financiers_certifies_et_approuves_-_exercice_2022_-_saph_ci.pdf,2026-07-25T11:25:19.052274+00:00
e4497e6d1d251bb20fb8d41d2d04a464b46f6d6b65628c2d6423bf8f227163cc,STAC,,,,11329611.0,11329611.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250410_-_etats_financiers_provisoires_-_exercice_2024_-_setao_ci.pdf,2026-07-25T11:25:36.344840+00:00
3005ac1ca8bd50378ed29e3bd9d2eef2d9e963d0e193573b95ef8dc60faebd8c,STAC,,,,16260295.0,16260295.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230426_-_etats_financiers_exercice_2022_-_setao_ci.pdf,2026-07-25T11:25:37.507554+00:00
52819544288e6b4798eca3c09f65476abfad596ceefd567709bb7ac6fc3ef3ac,STAC,,,,18216739.0,18216739.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220426_-_etats_financiers_exercice_2021_-_setao_ci.pdf,2026-07-25T11:25:38.205984+00:00
fb0f2835c40193aac7a206754aed04927dea8d6f7981e1834dd9a56464071ee7,STAC,,,,10818813.0,10818813.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20210429_-_etats_financiers_-_exercice_2020_-_setao_ci.pdf,2026-07-25T11:25:38.856440+00:00
a96ed5bf4ba28beb4358f32164ba64013cf41431c8988bf31dc9914aa348d4c3,CABC,2025,1439474.0,1375096.0,15307205.0,15307205.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260311_-_etats_financiers_ifrs_-_exercice_2025_-_sicable_ci.pdf,2026-07-25T11:25:53.520553+00:00
af9f08a95b6283c229d4e9629785b3f4c28d860e55e3bac32c1557e9aef5760a,CABC,2025,1704451144.0,1224827540.0,19656293617.0,19656293617.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260310_-_etats_financiers_syscohada_-_exercice_2025_-_sicable_ci.pdf,2026-07-25T11:25:54.076579+00:00
18f5d62457f126f94a4b94eb04a82d4b97b0f60172d8c12b555d01b44933d347,CABC,2024,1224827540.0,1429806646.0,19349647741.0,19349647741.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250903_-_etats_financiers_-_exercice_2024_-_sicable_ci.pdf,2026-07-25T11:25:54.748956+00:00
07014163a20b318ae885a2ddfd9d759fc8587b0e9789833940699190babc5777,CABC,2024,1224827540.0,1429806646.0,19349647741.0,19349647741.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250313_-_etats_financiers_verifies_par_les_cacs_-_exercice_2024_-_sicable_ci.pdf,2026-07-25T11:25:55.315570+00:00
8571c8df5ecb4d209646c6cd8b8291ef059aac09cb161743320d797e3e646c74,SICC,2017,100567494.0,200831393.0,3576424374.0,3576424374.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/sicor_-_etats_financiers_2017.pdf,2026-07-25T11:25:58.841276+00:00
14b6fe429b3688fe9f19a60e7ca8183c840d2608877a0e584d284379450735bc,SICC,2015,434869656.0,68237394.0,1627179217.0,1627179217.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20170905-_etats_financiers_exercice_2015-_sicor_ci.pdf,2026-07-25T11:25:59.444252+00:00
64eaabf2616d0d82949ae90457761da9727a1b3f01dfa40152f7cb78dafe01ea,SICC,2016,200831393.0,434869656.0,1521953318.0,1521953318.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20170905-_etats_financiers_exercice_2016-_sicor_ci_0.pdf,2026-07-25T11:26:00.056973+00:00
494c4f9f8b6d251064bfc64158e15cad57577e73c226ecbcbcc35442fb3ad07f,SICC,2016,200831393.0,434869656.0,1521953318.0,1521953318.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20170816-_etats_financiers_exercice_2016-_sicor_ci.pdf,2026-07-25T11:26:00.663768+00:00
9a5a69162a56a8b950ed0cbb4587355f3282a62b11e882c80f6d4aa3366f6095,SICC,2015,434869656.0,68237394.0,1627179217.0,1627179217.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20170816-_etats_financiers_exercice_2015-_sicor_ci.pdf,2026-07-25T11:26:01.158889+00:00
df0248b0d087995af7b6fc0cf82aa228263d84f22ebe18923916fde6752f7be8,STBC,,,,94925572191.0,94925572191.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260625_-_etats_financiers_-_exercice_2025_-_sitab_ci_annule_et_remplace_le_precedent.pdf,2026-07-25T11:26:02.057146+00:00
da2897f7336375b4154e745654ee9a6c75f13bc4cf1eebf3a82e022dbe65ad47,STBC,,,,94925572191.0,94925572191.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260430_-_etats_financiers_syscohada_-_exercice_2025_-_sitab_ci.pdf,2026-07-25T11:26:02.931372+00:00
6d42f23f0d8cda899297f05fcfef97d70765c8e46fb8c6fb3d2457d971160636,STBC,,,,35417065559.0,35417065559.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250721_-_etats_financiers_individuels_syscohada_-_sitab_ci_annule_remplace_le_precedent.pdf,2026-07-25T11:26:03.945321+00:00
aa86be9333433fcdbf372805dd8e2363c19e63da82dad213c58e8d6f4a64b425,STBC,,,,35417065559.0,35417065559.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250707_-_etats_financiers_individuels_syscohada_-_sitab_ci_annule_remplace_le_precedent.pdf,2026-07-25T11:26:04.892337+00:00
a415dd20f58435f34e3fe9184097af51353ac3592d68401d83627c57f623fe61,STBC,,,,35417065559.0,35417065559.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250507_-_etats_financiers_-_exercice_2024_-_sitab_ci.pdf,2026-07-25T11:26:06.134180+00:00
a1c6365ed9cc6645032f0416f7a8fec56cf79816135a02b5e39ca18dbdd668a0,STBC,,,,31612312100.0,31612312100.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240605_-_etats_financiers_verifie_par_les_cac_-_exercice_2023_-_sitab_ci.pdf,2026-07-25T11:26:07.157223+00:00
ff80a5ce94a44424c3fc717ea24450835a0e256b6092c0392f6a1dbbc95f2b86,STBC,2023,11503188097.0,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20230814_-_attestation_dexecution_de_la_mission_de_commissariat_aux_comptes_-_etats_financiers_exercice_2022_-_sitab_ci.pdf,2026-07-25T11:26:08.898613+00:00
80d20de3b08a399d4c690e8bc88aa5fca2b969676a156f4729fee953b82aee96,STBC,2022,11503188097.0,9642415475.0,37826007574.0,37826007574.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230814_-_etats_financiers_certifies_et_approuves_-_exercice_2022_-_sitab_ci.pdf,2026-07-25T11:26:09.756535+00:00
f264816485f8e3dcb258dfb10b815691dce8a17b12a6d168edc8e0602d35ee32,SLBC,,,,339517.0,339517.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260519_-_etats_financiers_-_exercice_2025_-_solibra_ci.pdf,2026-07-25T11:26:27.197433+00:00
3c9b07649374a35a5e9bc45173accbfb24ea7872a4dfbd5cdb8802e019bbb411,SLBC,,,,327698.0,327698.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250502_-_etats_financiers_-_exercice_2024_-_solibra_ci.pdf,2026-07-25T11:26:28.595999+00:00
5fe202f9077c2b0a30ad3b0721175afc69f73ea307e0d34d2beda4231dd8a45d,SLBC,,,,334102.0,334102.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240513_-_etats_financiers_de_synthese_-_exercice_2023_-_solibra_ci.pdf,2026-07-25T11:26:29.488204+00:00
1ac35f5546c4ae71505ef19b87790325cc03427d96ed2ececbc45f13887cf1f5,SLBC,,,,316350.0,316350.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230512_-_etats_financiers_exercice_2022_-_solibra_ci.pdf,2026-07-25T11:26:30.322959+00:00
